,GeneIndex,Name,Log2FoldChange,AdjustedPValue
751,751,EDN2,0.0,1.0
752,752,HIVEP3,1.45644296450436,1.69e-15
753,753,GUCA2B,0.0,1.0
754,754,GUCA2A,0.0,1.0
755,755,FOXJ3,0.0,1.0
756,756,RIMKLA,0.0,1.0
757,757,ZMYND12,0.0,1.0
758,758,PPCS,0.0,1.0
759,759,CCDC30,0.0,1.0
760,760,PPIH,0.0,1.0
761,761,AF086102,0.0,1.0
762,762,YBX1,0.0,1.0
763,763,CLDN19,0.0,1.0
764,764,LEPRE1,0.0,1.0
765,765,C1orf50,0.0,1.0
766,766,LOC100129924,0.0,1.0
767,767,CCDC23,0.0,1.0
768,768,ERMAP,0.0,1.0
769,769,ZNF691,0.0,1.0
770,770,BC043541,0.0,1.0
771,771,SLC2A1,1.38468538735495,1.13e-09
772,772,SLC2A1-AS1,0.0,1.0
773,773,U6_2,0.0,1.0
774,774,AK309744,0.0,1.0
775,775,FAM183A,0.0,1.0
776,776,EBNA1BP2,0.0,1.0
777,777,DL489965,0.0,1.0
778,778,MI0022578,0.0,1.0
779,779,WDR65,0.0,1.0
780,780,TMEM125,1.62629357128895,4.27e-05
781,781,C1orf210,0.0,1.0
782,782,TIE1,-1.01913293506277,4.77e-13
783,783,MPL,0.0,1.0
784,784,CDC20,0.0,1.0
785,785,ELOVL1,0.0,1.0
786,786,MI0022579,0.0,1.0
787,787,MED8,0.0,1.0
788,788,SZT2,0.0,1.0
789,789,MI0022580,0.0,1.0
790,790,HYI,0.0,1.0
791,791,PTPRF,1.2406319966481,4.33e-08
792,792,KDM4A,0.0,1.0
793,793,KDM4A-AS1,0.0,1.0
794,794,ST3GAL3,0.0,1.0
795,795,MI0020356,0.0,1.0
796,796,ARTN,0.0,1.0
797,797,IPO13,0.0,1.0
798,798,DPH2,0.0,1.0
799,799,ATP6V0B,0.0,1.0
800,800,B4GALT2,0.0,1.0
801,801,SLC6A9,0.0,1.0
802,802,CCDC24,0.0,1.0
803,803,KLF17,0.0,1.0
804,804,DMAP1,0.0,1.0
805,805,ERI3,0.0,1.0
806,806,RNF220,0.0,1.0
807,807,MI0019141,0.0,1.0
808,808,TMEM53,0.0,1.0
809,809,C1orf228,0.0,1.0
810,810,KIF2C,0.0,1.0
811,811,RPS8,0.0,1.0
812,812,SNORD55,0.0,1.0
813,813,SNORD46,0.0,1.0
814,814,SNORD38A,0.0,1.0
815,815,SNORD38B,0.0,1.0
816,816,BEST4,0.0,1.0
817,817,PLK3,0.0,1.0
818,818,TCTEX1D4,0.0,1.0
819,819,BTBD19,0.0,1.0
820,820,PTCH2,0.0,1.0
821,821,EIF2B3,0.0,1.0
822,822,HECTD3,0.0,1.0
823,823,UROD,0.0,1.0
824,824,ZSWIM5,0.0,1.0
825,825,LOC400752,0.0,1.0
826,826,HPDL,0.0,1.0
827,827,MUTYH,0.0,1.0
828,828,TOE1,0.0,1.0
829,829,TESK2,0.0,1.0
830,830,CCDC163P,0.0,1.0
831,831,MMACHC,0.0,1.0
832,832,PRDX1,0.0,1.0
833,833,AKR1A1,0.0,1.0
834,834,NASP,0.0,1.0
835,835,CCDC17,0.0,1.0
836,836,GPBP1L1,0.0,1.0
837,837,RPS15AP10,0.0,1.0
838,838,TMEM69,0.0,1.0
839,839,IPP,0.0,1.0
840,840,MAST2,0.0,1.0
841,841,PIK3R3,0.0,1.0
842,842,TSPAN1,0.0,1.0
843,843,POMGNT1,0.0,1.0
844,844,LURAP1,0.0,1.0
845,845,RAD54L,0.0,1.0
846,846,LRRC41,0.0,1.0
847,847,UQCRH,0.0,1.0
848,848,NSUN4,0.0,1.0
849,849,FAAH,0.0,1.0
850,850,LOC729041,0.0,1.0
851,851,DMBX1,0.0,1.0
852,852,MKNK1-AS1,0.0,1.0
853,853,KNCN,0.0,1.0
854,854,MKNK1,0.0,1.0
855,855,MOB3C,0.0,1.0
856,856,ATPAF1,0.0,1.0
857,857,EFCAB14,0.0,1.0
858,858,TEX38,0.0,1.0
859,859,EFCAB14-AS1,0.0,1.0
860,860,CYP4B1,-1.09654838366816,0.000211622365916
861,861,CYP4Z2P,0.0,1.0
862,862,CYP4A11,0.0,1.0
863,863,CYP4X1,0.0,1.0
864,864,CYP4Z1,0.0,1.0
865,865,CYP4A22,0.0,1.0
866,866,LINC00853,0.0,1.0
867,867,PDZK1IP1,0.0,1.0
868,868,TAL1,0.0,1.0
869,869,JA375062,0.0,1.0
870,870,STIL,0.0,1.0
871,871,CMPK1,0.0,1.0
872,872,AX748181,0.0,1.0
873,873,FOXE3,0.0,1.0
874,874,FOXD2-AS1,0.0,1.0
875,875,FOXD2,0.0,1.0
876,876,TRABD2B,0.0,1.0
877,877,SKINTL,0.0,1.0
878,878,SLC5A9,0.0,1.0
879,879,SPATA6,0.0,1.0
880,880,AGBL4,0.0,1.0
881,881,BEND5,0.0,1.0
882,882,ELAVL4,0.0,1.0
883,883,DMRTA2,0.0,1.0
884,884,FAF1,0.0,1.0
885,885,U6_3,0.0,1.0
886,886,CDKN2C,0.0,1.0
887,887,MI0016758,0.0,1.0
888,888,MI0022211,0.0,1.0
889,889,C1orf185,0.0,1.0
890,890,RNF11,0.0,1.0
891,891,TTC39A,0.0,1.0
892,892,EPS15,0.0,1.0
893,893,OSBPL9,0.0,1.0
894,894,NRD1,0.0,1.0
895,895,MI0003941,0.0,1.0
896,896,AK090844,0.0,1.0
897,897,RAB3B,0.0,1.0
898,898,Metazoa_SRP_2,0.0,1.0
899,899,TXNDC12,0.0,1.0
900,900,KTI12,0.0,1.0
901,901,BTF3L4,0.0,1.0
902,902,ZFYVE9,0.0,1.0
903,903,CC2D1B,0.0,1.0
904,904,ORC1,0.0,1.0
905,905,PRPF38A,0.0,1.0
906,906,ZCCHC11,0.0,1.0
907,907,GPX7,0.0,1.0
908,908,FAM159A,0.0,1.0
909,909,SELRC1,0.0,1.0
910,910,ZYG11B,0.0,1.0
911,911,ZYG11A,-1.12147189000026,0.004479503142689
912,912,ECHDC2,0.0,1.0
913,913,SCP2,0.0,1.0
914,914,MI0018002,0.0,1.0
915,915,MI0018001,0.0,1.0
916,916,MI0018003,0.0,1.0
917,917,PODN,0.0,1.0
918,918,SLC1A7,0.0,1.0
919,919,AX748428,0.0,1.0
920,920,CPT2,0.0,1.0
921,921,C1orf123,0.0,1.0
922,922,MAGOH,0.0,1.0
923,923,LOC100507564,0.0,1.0
924,924,LRP8,1.3581422524721,0.000832017909213
925,925,AK097571,0.0,1.0
926,926,SLC25A3P1,0.0,1.0
927,927,DMRTB1,0.0,1.0
928,928,GLIS1,1.20413292169449,0.003487141395426
929,929,NDC1,0.0,1.0
930,930,YIPF1,0.0,1.0
931,931,DIO1,0.0,1.0
932,932,HSPB11,0.0,1.0
933,933,LRRC42,0.0,1.0
934,934,LDLRAD1,0.0,1.0
935,935,TMEM59,0.0,1.0
936,936,TCEANC2,0.0,1.0
937,937,MI0017426,0.0,1.0
938,938,CDCP2,0.0,1.0
939,939,CYB5RL,0.0,1.0
940,940,MRPL37,0.0,1.0
941,941,SSBP3,0.0,1.0
942,942,ACOT11,-1.40022047216682,2.3e-08
943,943,FAM151A,0.0,1.0
944,944,MROH7,0.0,1.0
945,945,HEATR8-TTC4,0.0,1.0
946,946,TTC4,0.0,1.0
947,947,PARS2,0.0,1.0
948,948,TTC22,-1.13160273075833,0.006043682317018
949,949,C1orf177,0.0,1.0
950,950,DHCR24,0.0,1.0
951,951,HP08874,0.0,1.0
952,952,TRNA_Lys,0.0,1.0
953,953,TMEM61,0.0,1.0
954,954,BSND,0.0,1.0
955,955,PCSK9,0.0,1.0
956,956,USP24,0.0,1.0
957,957,LOC100507634,0.0,1.0
958,958,MI0016759,0.0,1.0
959,959,7SK_2,0.0,1.0
960,960,Y_RNA,0.0,1.0
961,961,AK127270,0.0,1.0
962,962,PPAP2B,0.0,1.0
963,963,PRKAA2,0.0,1.0
964,964,C1orf168,0.0,1.0
965,965,BC048114,0.0,1.0
966,966,C8A,0.0,1.0
967,967,C8B,0.0,1.0
968,968,DAB1,0.0,1.0
969,969,BC047487,0.0,1.0
970,970,BC033978,0.0,1.0
971,971,AX746780,0.0,1.0
972,972,OMA1,0.0,1.0
973,973,TACSTD2,0.0,1.0
974,974,MYSM1,0.0,1.0
975,975,JUN,0.0,1.0
976,976,LOC100131060,0.0,1.0
977,977,HSD52,0.0,1.0
978,978,FGGY,1.45552697199848,4.59e-41
979,979,MI0017345,0.0,1.0
980,980,BC042048,0.0,1.0
981,981,HOOK1,0.0,1.0
982,982,CYP2J2,0.0,1.0
983,983,C1orf87,0.0,1.0
984,984,AK097193,0.0,1.0
985,985,BC030753,0.0,1.0
986,986,NFIA,0.0,1.0
987,987,MGC34796,0.0,1.0
988,988,TM2D1,0.0,1.0
989,989,INADL,0.0,1.0
990,990,U6_4,0.0,1.0
991,991,MI0014128,0.0,1.0
992,992,MI0014129,0.0,1.0
993,993,L1TD1,0.0,1.0
994,994,KANK4,0.0,1.0
995,995,USP1,0.0,1.0
996,996,DOCK7,0.0,1.0
997,997,ANGPTL3,0.0,1.0
998,998,ATG4C,0.0,1.0
999,999,LINC00466,0.0,1.0
1000,1000,7SK_3,0.0,1.0
1001,1001,FOXD3,1.12081898557865,0.001614300800745
1002,1002,MI0020345,0.0,1.0
1003,1003,U7,0.0,1.0
1004,1004,ALG6,0.0,1.0
1005,1005,ITGB3BP,0.0,1.0
1006,1006,EFCAB7,0.0,1.0
1007,1007,DLEU2L,0.0,1.0
1008,1008,PGM1,0.0,1.0
1009,1009,ROR1,0.0,1.0
1010,1010,BC040909,0.0,1.0
1011,1011,AK096291,0.0,1.0
1012,1012,UBE2U,0.0,1.0
1013,1013,CACHD1,0.0,1.0
1014,1014,MI0017441,0.0,1.0
1015,1015,AK026777,0.0,1.0
1016,1016,RAVER2,-2.91375125696913,1.31e-46
1017,1017,JAK1,0.0,1.0
1018,1018,AK128734,0.0,1.0
1019,1019,BC035370,0.0,1.0
1020,1020,MI0016072,0.0,1.0
1021,1021,MI0000103,0.0,1.0
1022,1022,AK4,0.0,1.0
1023,1023,AK123450,0.0,1.0
1024,1024,DNAJC6,0.0,1.0
1025,1025,LEPROT,0.0,1.0
1026,1026,LEPR,0.0,1.0
1027,1027,PDE4B,0.0,1.0
1028,1028,U4,0.0,1.0
1029,1029,SGIP1,0.0,1.0
1030,1030,MI0014130,0.0,1.0
1031,1031,AK298300,0.0,1.0
1032,1032,TCTEX1D1,0.0,1.0
1033,1033,INSL5,0.0,1.0
1034,1034,WDR78,0.0,1.0
1035,1035,MIER1,0.0,1.0
1036,1036,SLC35D1,0.0,1.0
1037,1037,C1orf141,0.0,1.0
1038,1038,IL23R,0.0,1.0
1039,1039,IL12RB2,0.0,1.0
1040,1040,SERBP1,0.0,1.0
1041,1041,GADD45A,2.65551562730001,4.8e-35
1042,1042,GNG12,0.0,1.0
1043,1043,GNG12-AS1,0.0,1.0
1044,1044,DIRAS3,0.0,1.0
1045,1045,WLS,0.0,1.0
1046,1046,MI0006397,0.0,1.0
1047,1047,JB175146,0.0,1.0
1048,1048,RPE65,0.0,1.0
1049,1049,DEPDC1,0.0,1.0
1050,1050,BC020917,0.0,1.0
1051,1051,LRRC7,0.0,1.0
1052,1052,PIN1P1,0.0,1.0
1053,1053,LRRC40,0.0,1.0
1054,1054,SRSF11,0.0,1.0
1055,1055,ANKRD13C,0.0,1.0
1056,1056,HHLA3,0.0,1.0
1057,1057,CTH,0.0,1.0
1058,1058,BC041441,0.0,1.0
1059,1059,PTGER3,0.0,1.0
1060,1060,ZRANB2-AS1,0.0,1.0
1061,1061,ZRANB2,0.0,1.0
1062,1062,MI0000483,0.0,1.0
1063,1063,ZRANB2-AS2,0.0,1.0
1064,1064,NEGR1,0.0,1.0
1065,1065,NEGR1-IT1,0.0,1.0
1066,1066,BC041341,0.0,1.0
1067,1067,LRRIQ3,0.0,1.0
1068,1068,FPGT,0.0,1.0
1069,1069,FPGT-TNNI3K,0.0,1.0
1070,1070,TNNI3K,0.0,1.0
1071,1071,C1orf173,0.0,1.0
1072,1072,CR627203,0.0,1.0
1073,1073,CRYZ,0.0,1.0
1074,1074,TYW3,0.0,1.0
1075,1075,LHX8,0.0,1.0
1076,1076,AK055631,0.0,1.0
1077,1077,SLC44A5,0.0,1.0
1078,1078,CR936677,0.0,1.0
1079,1079,ACADM,-1.02532919290648,6.45e-14
1080,1080,RABGGTB,0.0,1.0
1081,1081,SNORD45C,0.0,1.0
1082,1082,SNORD45A,0.0,1.0
1083,1083,SNORD45B,0.0,1.0
1084,1084,MSH4,0.0,1.0
1085,1085,ASB17,0.0,1.0
1086,1086,ST6GALNAC3,0.0,1.0
1087,1087,ST6GALNAC5,0.0,1.0
1088,1088,MI0023616,0.0,1.0
1089,1089,AF131837,0.0,1.0
1090,1090,PIGK,0.0,1.0
1091,1091,AK5,0.0,1.0
1092,1092,ZZZ3,0.0,1.0
1093,1093,USP33,0.0,1.0
1094,1094,FAM73A,0.0,1.0
1095,1095,NEXN,0.0,1.0
1096,1096,FUBP1,0.0,1.0
1097,1097,DNAJB4,0.0,1.0
1098,1098,GIPC2,0.0,1.0
1099,1099,5S_rRNA_3,0.0,1.0
1100,1100,MGC27382,0.0,1.0
1101,1101,PTGFR,0.0,1.0
1102,1102,IFI44L,0.0,1.0
1103,1103,IFI44,0.0,1.0
1104,1104,ELTD1,0.0,1.0
1105,1105,LPHN2,0.0,1.0
1106,1106,U80773,0.0,1.0
1107,1107,BC043544,0.0,1.0
1108,1108,BC036594,0.0,1.0
1109,1109,HH834010,0.0,1.0
1110,1110,AK097722,0.0,1.0
1111,1111,TTLL7,0.0,1.0
1112,1112,BC037304,0.0,1.0
1113,1113,PRKACB,0.0,1.0
1114,1114,SNORA2,0.0,1.0
1115,1115,SAMD13,0.0,1.0
1116,1116,UOX,0.0,1.0
1117,1117,DNASE2B,0.0,1.0
1118,1118,RPF1,0.0,1.0
1119,1119,GNG5,0.0,1.0
1120,1120,SPATA1,0.0,1.0
1121,1121,CTBS,0.0,1.0
1122,1122,C1orf180,0.0,1.0
1123,1123,SSX2IP,0.0,1.0
1124,1124,LPAR3,0.0,1.0
1125,1125,MCOLN2,0.0,1.0
1126,1126,MCOLN3,0.0,1.0
1127,1127,WDR63,0.0,1.0
1128,1128,MI0016760,0.0,1.0
1129,1129,SYDE2,0.0,1.0
1130,1130,C1orf52,0.0,1.0
1131,1131,BCL10,0.0,1.0
1132,1132,LOC646626,0.0,1.0
1133,1133,DDAH1,0.0,1.0
1134,1134,CYR61,0.0,1.0
1135,1135,AL832891,0.0,1.0
1136,1136,ZNHIT6,0.0,1.0
1137,1137,COL24A1,0.0,1.0
1138,1138,ODF2L,0.0,1.0
1139,1139,MI0025526,0.0,1.0
1140,1140,CLCA2,0.0,1.0
1141,1141,CLCA1,2.97798563019082,2.26e-15
1142,1142,CLCA4,0.0,1.0
1143,1143,CLCA3P,0.0,1.0
1144,1144,SH3GLB1,0.0,1.0
1145,1145,SEP15,0.0,1.0
1146,1146,HS2ST1,0.0,1.0
1147,1147,LOC339524,0.0,1.0
1148,1148,LMO4,0.0,1.0
1149,1149,LOC100505768,0.0,1.0
1150,1150,5S_rRNA_4,0.0,1.0
1151,1151,Metazoa_SRP_3,0.0,1.0
1152,1152,AK123834,0.0,1.0
1153,1153,PKN2,0.0,1.0
1154,1154,GTF2B,0.0,1.0
1155,1155,CCBL2,0.0,1.0
1156,1156,RBMXL1,0.0,1.0
1157,1157,GBP3,0.0,1.0
1158,1158,GBP1,0.0,1.0
1159,1159,GBP2,0.0,1.0
1160,1160,GBP7,-1.3022725805973,1.07e-08
1161,1161,GBP4,0.0,1.0
1162,1162,GBP5,-1.13676155651068,9.2e-06
1163,1163,LOC729930,0.0,1.0
1164,1164,GBP6,-1.03128816699558,3.23e-05
1165,1165,GBP1P1,0.0,1.0
1166,1166,LRRC8B,0.0,1.0
1167,1167,FLJ27354,0.0,1.0
1168,1168,LRRC8C,0.0,1.0
1169,1169,LRRC8D,0.0,1.0
1170,1170,7SK_4,0.0,1.0
1171,1171,GEMIN8P4,0.0,1.0
1172,1172,ZNF326,0.0,1.0
1173,1173,BARHL2,0.0,1.0
1174,1174,BC036441,0.0,1.0
1175,1175,AK022898,0.0,1.0
1176,1176,ZNF644,0.0,1.0
1177,1177,HFM1,0.0,1.0
1178,1178,CDC7,0.0,1.0
1179,1179,TGFBR3,0.0,1.0
1180,1180,BRDT,0.0,1.0
1181,1181,EPHX4,0.0,1.0
1182,1182,BTBD8,0.0,1.0
1183,1183,KIAA1107,0.0,1.0
1184,1184,C1orf146,0.0,1.0
1185,1185,GLMN,0.0,1.0
1186,1186,RPAP2,0.0,1.0
1187,1187,GFI1,0.0,1.0
1188,1188,EVI5,0.0,1.0
1189,1189,RPL5,0.0,1.0
1190,1190,FAM69A,0.0,1.0
1191,1191,SNORD21,0.0,1.0
1192,1192,SNORA66,0.0,1.0
1193,1193,MTF2,0.0,1.0
1194,1194,TMED5,0.0,1.0
1195,1195,CCDC18,0.0,1.0
1196,1196,LOC100131564,0.0,1.0
1197,1197,DR1,0.0,1.0
1198,1198,FNBP1L,0.0,1.0
1199,1199,TRNA_Cys,0.0,1.0
1200,1200,BCAR3,0.0,1.0
1201,1201,LOC100129046,0.0,1.0
1202,1202,MIG7,0.0,1.0
1203,1203,MI0005567,0.0,1.0
1204,1204,TRNA_Arg,0.0,1.0
1205,1205,AX746627,0.0,1.0
1206,1206,DNTTIP2,0.0,1.0
1207,1207,GCLM,0.0,1.0
1208,1208,ABCA4,0.0,1.0
1209,1209,ARHGAP29,0.0,1.0
1210,1210,ABCD3,0.0,1.0
1211,1211,F3,0.0,1.0
1212,1212,BC030750,0.0,1.0
1213,1213,MI0016761,0.0,1.0
1214,1214,SLC44A3,0.0,1.0
1215,1215,CNN3,0.0,1.0
1216,1216,LOC729970,0.0,1.0
1217,1217,ALG14,0.0,1.0
1218,1218,TMEM56,0.0,1.0
1219,1219,TMEM56-RWDD3,0.0,1.0
1220,1220,AK090700,0.0,1.0
1221,1221,RWDD3,0.0,1.0
1222,1222,FLJ31662,0.0,1.0
1223,1223,BC067883,0.0,1.0
1224,1224,7SK_5,0.0,1.0
1225,1225,PTBP2,0.0,1.0
1226,1226,PTBLP,0.0,1.0
1227,1227,DPYD,0.0,1.0
1228,1228,DPYD-AS1,0.0,1.0
1229,1229,MI0012063,0.0,1.0
1230,1230,MI0000454,0.0,1.0
1231,1231,LOC729987,0.0,1.0
1232,1232,SNX7,1.25975359807335,2.9e-10
1233,1233,LPPR5,0.0,1.0
1234,1234,LOC100129620,0.0,1.0
1235,1235,LPPR4,0.0,1.0
1236,1236,PALMD,0.0,1.0
1237,1237,FRRS1,0.0,1.0
1238,1238,AGL,0.0,1.0
1239,1239,BC112312,0.0,1.0
1240,1240,SLC35A3,0.0,1.0
1241,1241,HIAT1,0.0,1.0
1242,1242,SASS6,0.0,1.0
1243,1243,TRMT13,0.0,1.0
1244,1244,LRRC39,0.0,1.0
1245,1245,DBT,0.0,1.0
1246,1246,RTCA,0.0,1.0
1247,1247,MI0003558,0.0,1.0
1248,1248,CDC14A,-1.0527173761011,1.36e-06
1249,1249,GPR88,0.0,1.0
1250,1250,LOC100128787,0.0,1.0
1251,1251,VCAM1,0.0,1.0
1252,1252,EXTL2,0.0,1.0
1253,1253,SLC30A7,0.0,1.0
1254,1254,DPH5,0.0,1.0
1255,1255,BX538249,0.0,1.0
1256,1256,BC045807,0.0,1.0
1257,1257,AK021551,0.0,1.0
1258,1258,S1PR1,0.0,1.0
1259,1259,RNU6-31P,0.0,1.0
1260,1260,OLFM3,0.0,1.0
1261,1261,DNAJA1P5,0.0,1.0
1262,1262,COL11A1,0.0,1.0
1263,1263,RNPC3,0.0,1.0
1264,1264,AMY2B,0.0,1.0
1265,1265,ACTG1P4,0.0,1.0
1266,1266,AMY2A,0.0,1.0
1267,1267,AMY1A,0.0,1.0
1268,1268,LOC100129138,0.0,1.0
1269,1269,BC043293,0.0,1.0
1270,1270,PRMT6,0.0,1.0
1271,1271,NTNG1,0.0,1.0
1272,1272,VAV3,0.0,1.0
1273,1273,MI0025522,0.0,1.0
1274,1274,TRNA_Pseudo_4,0.0,1.0
1275,1275,VAV3-AS1,0.0,1.0
1276,1276,SLC25A24,2.7047309229318,3.13e-50
1277,1277,NBPF4,0.0,1.0
1278,1278,BC051808,0.0,1.0
1279,1279,NBPF6,0.0,1.0
1280,1280,FAM102B,0.0,1.0
1281,1281,HENMT1,0.0,1.0
1282,1282,PRPF38B,0.0,1.0
1283,1283,FNDC7,0.0,1.0
1284,1284,STXBP3,0.0,1.0
1285,1285,AKNAD1,1.60729118915488,4.83e-05
1286,1286,SPATA42,0.0,1.0
1287,1287,GPSM2,1.4842691893738,8.29e-15
1288,1288,CLCC1,0.0,1.0
1289,1289,WDR47,1.00457718298665,8.34e-18
1290,1290,TAF13,0.0,1.0
1291,1291,TMEM167B,0.0,1.0
1292,1292,SCARNA2,0.0,1.0
1293,1293,C1orf194,0.0,1.0
1294,1294,KIAA1324,0.0,1.0
1295,1295,SARS,0.0,1.0
1296,1296,CELSR2,-1.44165174709302,4.4699999999999995e-24
1297,1297,PSRC1,0.0,1.0
1298,1298,MYBPHL,0.0,1.0
1299,1299,SORT1,0.0,1.0
1300,1300,PSMA5,0.0,1.0
1301,1301,FW340027,0.0,1.0
1302,1302,SYPL2,0.0,1.0
1303,1303,ATXN7L2,0.0,1.0
1304,1304,CYB561D1,0.0,1.0
1305,1305,AMIGO1,0.0,1.0
1306,1306,GPR61,0.0,1.0
1307,1307,GNAI3,0.0,1.0
1308,1308,MI0000239,0.0,1.0
1309,1309,GNAT2,0.0,1.0
1310,1310,AMPD2,0.0,1.0
1311,1311,GSTM4,0.0,1.0
1312,1312,GSTM2,0.0,1.0
1313,1313,GSTM1,0.0,1.0
1314,1314,GSTM5,0.0,1.0
1315,1315,GSTM3,0.0,1.0
1316,1316,EPS8L3,0.0,1.0
1317,1317,CSF1,0.0,1.0
1318,1318,AHCYL1,0.0,1.0
1319,1319,STRIP1,0.0,1.0
1320,1320,ALX3,0.0,1.0
1321,1321,DQ574855,0.0,1.0
1322,1322,UBL4B,0.0,1.0
1323,1323,SLC6A17,0.0,1.0
1324,1324,KCNC4,0.0,1.0
1325,1325,SNORA25,0.0,1.0
1326,1326,LOC440600,0.0,1.0
1327,1327,RBM15,0.0,1.0
1328,1328,BC069739,0.0,1.0
1329,1329,SLC16A4,0.0,1.0
1330,1330,LAMTOR5,0.0,1.0
1331,1331,LAMTOR5-AS1,0.0,1.0
1332,1332,PROK1,0.0,1.0
1333,1333,CYMP,0.0,1.0
1334,1334,KCNA10,0.0,1.0
1335,1335,KCNA2,0.0,1.0
1336,1336,KCNA3,0.0,1.0
1337,1337,CD53,0.0,1.0
1338,1338,LRIF1,0.0,1.0
1339,1339,DRAM2,0.0,1.0
1340,1340,CEPT1,0.0,1.0
1341,1341,DENND2D,0.0,1.0
1342,1342,CHI3L2,0.0,1.0
1343,1343,CHIAP2,0.0,1.0
1344,1344,CHIA,0.0,1.0
1345,1345,PIFO,0.0,1.0
1346,1346,PGCP1,0.0,1.0
1347,1347,OVGP1,0.0,1.0
1348,1348,WDR77,0.0,1.0
1349,1349,ATP5F1,0.0,1.0
1350,1350,C1orf162,0.0,1.0
1351,1351,ADORA3,0.0,1.0
1352,1352,U6_5,0.0,1.0
1353,1353,RAP1A,0.0,1.0
1354,1354,LOC100129269,0.0,1.0
1355,1355,AK023457,0.0,1.0
1356,1356,FAM212B,0.0,1.0
1357,1357,LOC100506343,0.0,1.0
1358,1358,BC041890,0.0,1.0
1359,1359,DDX20,0.0,1.0
1360,1360,KCND3,0.0,1.0
1361,1361,LOC643355,0.0,1.0
1362,1362,SnoU13,0.0,1.0
1363,1363,CTTNBP2NL,0.0,1.0
1364,1364,AX747733,0.0,1.0
1365,1365,DKFZp547A023,0.0,1.0
1366,1366,MI0015855,0.0,1.0
1367,1367,WNT2B,0.0,1.0
1368,1368,ST7L,0.0,1.0
1369,1369,CAPZA1,0.0,1.0
1370,1370,MOV10,0.0,1.0
1371,1371,RHOC,1.73034702653961,6.38e-56
1372,1372,PPM1J,0.0,1.0
1373,1373,FAM19A3,0.0,1.0
1374,1374,AX748125,0.0,1.0
1375,1375,HP08777,0.0,1.0
1376,1376,SLC16A1,0.0,1.0
1377,1377,AKR7A2P1,0.0,1.0
1378,1378,BC023568,0.0,1.0
1379,1379,BC047723,0.0,1.0
1380,1380,BX648855,0.0,1.0
1381,1381,BC037540,0.0,1.0
1382,1382,LRIG2,0.0,1.0
1383,1383,LOC643441,0.0,1.0
1384,1384,MAGI3,0.0,1.0
1385,1385,PHTF1,0.0,1.0
1386,1386,RSBN1,0.0,1.0
1387,1387,PTPN22,0.0,1.0
1388,1388,AP4B1-AS1,0.0,1.0
1389,1389,BCL2L15,0.0,1.0
1390,1390,AP4B1,0.0,1.0
1391,1391,DCLRE1B,0.0,1.0
1392,1392,BC048113,0.0,1.0
1393,1393,BC036361,0.0,1.0
1394,1394,HIPK1,0.0,1.0
1395,1395,OLFML3,0.0,1.0
1396,1396,SYT6,0.0,1.0
1397,1397,TRIM33,0.0,1.0
1398,1398,DENND2C,1.02665529277088,9.46e-05
1399,1399,BCAS2,0.0,1.0
1400,1400,DKFZp686N1631,0.0,1.0
1401,1401,AMPD1,0.0,1.0
1402,1402,NRAS,0.0,1.0
1403,1403,CSDE1,0.0,1.0
1404,1404,SIKE1,0.0,1.0
1405,1405,SYCP1,0.0,1.0
1406,1406,TSHB,0.0,1.0
1407,1407,TSPAN2,-1.08807985840427,2.74e-08
1408,1408,NGF,0.0,1.0
1409,1409,VANGL1,0.0,1.0
1410,1410,CASQ2,0.0,1.0
1411,1411,NHLH2,0.0,1.0
1412,1412,BC043254,0.0,1.0
1413,1413,SLC22A15,0.0,1.0
1414,1414,MAB21L3,1.3885347638329,0.000112304562809
1415,1415,U3,0.0,1.0
1416,1416,ATP1A1,0.0,1.0
1417,1417,ATP1A1OS,0.0,1.0
1418,1418,Y_RNA_2,0.0,1.0
1419,1419,CD58,0.0,1.0
1420,1420,MI0016762,0.0,1.0
1421,1421,IGSF3,0.0,1.0
1422,1422,MI0003776,0.0,1.0
1423,1423,CD2,0.0,1.0
1424,1424,PTGFRN,1.59271081714051,3.96e-16
1425,1425,5S_rRNA_5,0.0,1.0
1426,1426,CD101,3.36622324174848,1.65e-20
1427,1427,TTF2,0.0,1.0
1428,1428,MI0005767,0.0,1.0
1429,1429,TRIM45,0.0,1.0
1430,1430,VTCN1,0.0,1.0
1431,1431,Metazoa_SRP_4,0.0,1.0
1432,1432,MAN1A2,0.0,1.0
1433,1433,FAM46C,0.0,1.0
1434,1434,GDAP2,0.0,1.0
1435,1435,WDR3,0.0,1.0
1436,1436,SPAG17,0.0,1.0
1437,1437,TBX15,0.0,1.0
1438,1438,WARS2,0.0,1.0
1439,1439,BC063600,0.0,1.0
1440,1440,BC043601,0.0,1.0
1441,1441,BC034623,0.0,1.0
1442,1442,AK125759,0.0,1.0
1443,1443,HAO2,0.0,1.0
1444,1444,HSD3B2,0.0,1.0
1445,1445,HSD3B1,0.0,1.0
1446,1446,HSD3BP4,0.0,1.0
1447,1447,LINC00622,0.0,1.0
1448,1448,ZNF697,1.61126558405008,2.64e-10
1449,1449,PHGDH,0.0,1.0
1450,1450,HMGCS2,0.0,1.0
1451,1451,REG4,0.0,1.0
1452,1452,NBPF7,0.0,1.0
1453,1453,ADAM30,0.0,1.0
1454,1454,NOTCH2,0.0,1.0
1455,1455,FAM72B,0.0,1.0
1456,1456,HIST2H2BA,0.0,1.0
1457,1457,Histone3,0.0,1.0
